sent1,sent2,label,matrics
"literal. Lack of proper equipment, commercial pressures, exhaustion, lack of training, and negligence.","metaphorical. ""cope"" means to deal with a difficult situation, not a physical object.",0,"[0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0]"
literal. Literal description of the state of the people and equipment in the situation described.,literal. Refers to physical and mental exhaustion from working long hours.,0,"[0.06703200460356394, 1.491511611267286e-308, 1.491511611267286e-308, 1.491511611267286e-308, 0.07142857142857142, 0.0, 0.07142857142857142, 0.036764705882352935]"
"literal. Lack of resources, commercial pressures, fatigue from long hours, inadequate training, and negligence.","literal. ""weary"" describes physical and mental exhaustion from long working hours.",0,"[0.22224546620451535, 0.08231313563130196, 1.6483752567447546e-308, 1.6483752567447546e-308, 0.3076923076923077, 0.08333333333333333, 0.23076923076923078, 0.20122484689413825]"
"literal. Working long hours, lack of training, and fatigue led to gruesome working conditions.","literal. Refers to excessively long and tiring working hours, not a figurative gruesome event.",0,"[0.46153846153846156, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.46153846153846156, 0.0, 0.23076923076923078, 0.23076923076923078]"
"literal. Lack of resources, commercial pressures, fatigue, inadequate training, and lack of motivation contributed.","literal. Refers to actual hours of labor, indicating physical or mental exhaustion.",0,"[0.0757957198250164, 1.8551618224632315e-308, 1.8551618224632315e-308, 1.8551618224632315e-308, 0.07692307692307693, 0.0, 0.07692307692307693, 0.03906250000000001]"
"literal. Technically ill-equipped, commercial pressures, lack of training, long working hours, fatigue, incompetence.",literal. Refers to a specific period of time worked by the senior signal technician.,0,"[0.07692307692307693, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.15384615384615385, 0.0, 0.15384615384615385, 0.08264462809917354]"
"metaphor. Lack of resources, commercial pressures, fatigue, inadequate training, lack of motivation.",literal. Refers to a specific job title or rank in a technical field.,1,"[0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0]"
"literal. Technological limitations, commercial pressures, fatigue, lack of training, and apathy contributed to the strain.","literal. Refers to a specific job title, ""senior signal technician"", in a technical context.",0,"[0.07122777528017817, 2.060331790082205e-308, 2.060331790082205e-308, 2.060331790082205e-308, 0.07142857142857142, 0.0, 0.07142857142857142, 0.03597122302158273]"
literal. Literal use of technician as a skilled worker responsible for technical tasks and maintenance.,literal. Refers to a specific job title and role within a technical field.,0,"[0.2116204312226535, 1.8834843577582417e-308, 1.8834843577582417e-308, 1.8834843577582417e-308, 0.21428571428571427, 0.0, 0.14285714285714285, 0.18115942028985507]"
"literal. ""who"" is used to refer to specific individuals involved in the situation described.","literal. Refers to a specific person, the senior signal technician, performing a job.",0,"[0.23001110365733082, 2.0471667756573244e-308, 2.0471667756573244e-308, 2.0471667756573244e-308, 0.3076923076923077, 0.08333333333333333, 0.3076923076923077, 0.2446705426356589]"
"metaphor. Technically ill-equipped, commercial pressures, compromised safety, lack of training, exhaustion, lack of motivation.",literal. Refers to the senior signal technician's position or role in the list.,1,"[0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0]"
"literal. Technically ill-equipped, commercial pressures, lack of training, fatigue, negligence, overwhelmed by workload.","literal. Refers to a specific, enumerated list of individuals deemed culpable.",0,"[0.08187307530779821, 1.8217363958297824e-308, 1.8217363958297824e-308, 1.8217363958297824e-308, 0.07692307692307693, 0.0, 0.07692307692307693, 0.0423728813559322]"
"literal. Lack of resources, commercial pressures, fatigue, inadequate training, and negligence contributed to culpability.","literal. Refers to individuals directly responsible for the disaster, implying guilt or blame.",0,"[0.07667036788577694, 2.0471667756573244e-308, 2.0471667756573244e-308, 2.0471667756573244e-308, 0.07692307692307693, 0.0, 0.07692307692307693, 0.03875968992248062]"
"literal. Technically ill-equipped, commercial pressures, lack of training, exhaustion, and negligence.",literal. Refers to a person having had a day off in a specific time period.,0,"[0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0]"
"metaphor. Lack of resources, commercial pressures, fatigue, inadequate training, lack of motivation.",literal. Refers to a specific action of having a day off in a certain timeframe.,1,"[0.07142857142857141, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.09090909090909091, 0.0, 0.09090909090909091, 0.04424778761061947]"
"literal. Lack of resources, commercial pressures, fatigue, inadequate training, and lack of motivation.","literal. ""only"" emphasizes the scarcity of days off, indicating a small number.",0,"[0.08300915602566021, 2.031716533983919e-308, 2.031716533983919e-308, 2.031716533983919e-308, 0.08333333333333333, 0.0, 0.08333333333333333, 0.04201680672268908]"
"literal. Literal use of ""day"" to indicate a 24-hour period of time off work.","literal. Refers to a specific unit of time, a 24-hour period.",0,"[0.2963272882726872, 0.08231313563130196, 1.6483752567447546e-308, 1.6483752567447546e-308, 0.5, 0.3076923076923077, 0.35714285714285715, 0.2485236220472441]"
"literal. Technological limitations, commercial pressures, fatigue, lack of training, and lack of motivation.",literal. Refers to a specific period of 13 weeks preceding the event.,0,"[0.08300915602566021, 2.031716533983919e-308, 2.031716533983919e-308, 2.031716533983919e-308, 0.08333333333333333, 0.0, 0.08333333333333333, 0.04201680672268908]"
"literal. Lack of resources, commercial pressures, fatigue, inadequate training, and negligence contributed to the strain.","literal. Refers to a specific period of 13 weeks, a measurable time frame.",0,"[0.141080287481769, 1.8834843577582417e-308, 1.8834843577582417e-308, 1.8834843577582417e-308, 0.14285714285714285, 0.0, 0.07142857142857142, 0.07246376811594203]"
"literal. Inadequate resources, commercial pressures, fatigue, lack of training, and apathy contributed to the strain.","literally. Refers to a real deficiency in training, not a figurative lack.",0,"[0.1384182521267043, 1.6939495889106837e-308, 1.6939495889106837e-308, 1.6939495889106837e-308, 0.21428571428571427, 0.0, 0.07142857142857142, 0.072992700729927]"
"literal. Inadequate training, lack of rest, and commercial pressures compromised safety in the disaster.","literal. Refers to a specific, measurable lack of training or skills.",0,"[0.1481636441363436, 0.08231313563130196, 1.6483752567447546e-308, 1.6483752567447546e-308, 0.23076923076923078, 0.08333333333333333, 0.15384615384615385, 0.14763779527559054]"
metaphor. Lack of training contributed to inability to avert disaster and compromised safety measures.,literal. Refers to a lack of instruction or education in a specific skill or task.,1,"[0.14285714285714285, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.23076923076923078, 0.08333333333333333, 0.15384615384615385, 0.1950805767599661]"
"literal. Lacked motivation, resources, and training.","literal. ""simply"" emphasizes the straightforward, unvarnished truth about the people's attitude.",0,"[0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0]"
"literal. Lack of resources, commercial pressures, fatigue, inadequate training, indifference, and lack of motivation.",literal. Refers to physical or mental inability to cope with the situation.,0,"[0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0]"
"literal. ""be"" is used to describe the state or condition of a situation or entity.","literal. ""be"" indicates a state of being or existence, describing a mental attitude.",0,"[0.35270071870442254, 1.8834843577582417e-308, 1.8834843577582417e-308, 1.8834843577582417e-308, 0.42857142857142855, 0.0, 0.2857142857142857, 0.21739130434782605]"
"literal. Lack of training, exhaustion, and indifference contribute to not being bothered in this situation.","metaphorical. Implies a mental or emotional state of apathy, rather than physical inability.",0,"[0.07054014374088449, 1.8834843577582417e-308, 1.8834843577582417e-308, 1.8834843577582417e-308, 0.07142857142857142, 0.0, 0.07142857142857142, 0.036231884057971016]"
metaphor. - British Rail had control over the situation,"metaphor. ""Bulk"" refers to the largest or main part of an abstract concept (blame).",1,"[0.07692307692307693, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.14285714285714285, 0.0, 0.14285714285714285, 0.058823529411764705]"
"literal. Lack of oversight, negligence, failure to address issues.","metaphor. ""Blame"" is an abstract concept, not a physical entity that can be placed.",0,"[0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0]"
metaphor. British Rail allowed these things to happen.,"metaphor. ""that"" refers to abstract concepts, not physical objects or entities.",1,"[0.10000000000000002, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.14285714285714285, 0.0, 0.14285714285714285, 0.0684931506849315]"
"literal. - ""is"" is used to state a fact or truth about British Rail's actions.","literal. ""is"" links ""all that"" to the blame, indicating a state of being.",0,"[0.28216057496353797, 1.8834843577582417e-308, 1.8834843577582417e-308, 1.8834843577582417e-308, 0.2857142857142857, 0.0, 0.21428571428571427, 0.14492753623188406]"
metaphor. British Rail is responsible for allowing these things to happen and not taking appropriate action.,"metaphor. ""placed"" implies allocation or attribution, rather than physical location.",1,"[0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0]"
literal. Refers to a specific entity (British Rail) and is not being used as a metaphor.,"literal. ""which"" refers to British Rail, a noun, indicating a specific entity.",0,"[0.252779610326865, 0.0695143928398879, 1.54674658298039e-308, 1.54674658298039e-308, 0.5333333333333333, 0.2857142857142857, 0.3333333333333333, 0.2547945205479452]"
metaphor. British Rail was aware of the issues but chose not to address them.,"metaphorically. ""knowingly"" implies intentional action, but British Rail is an organization, not a person.",1,"[0.30769230769230765, 0.08333333333333333, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.3076923076923077, 0.08333333333333333, 0.23076923076923078, 0.24278846153846156]"
metaphor. - Lack of oversight,"literal. ""permitted"" means allowed or gave permission, implying a conscious decision.",1,"[0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0]"
metaphor. - British Rail allowed the issues to persist.,"metaphor. ""things"" refers to abstract events or situations, not physical objects.",1,"[0.10000000000000002, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.14285714285714285, 0.0, 0.14285714285714285, 0.06097560975609756]"
literal. British Rail allowed the problems to persist without taking action to address them.,"literal. ""continue"" refers to the ongoing action of permitting things to happen.",0,"[0.30318287930006566, 1.8551618224632315e-308, 1.8551618224632315e-308, 1.8551618224632315e-308, 0.3076923076923077, 0.0, 0.23076923076923078, 0.19531250000000003]"
"literal. The term ""individuals"" refers to specific people, not abstract concepts or metaphorical figures.","literal. Refers to human beings, emphasizing their distinction from the system.",0,"[0.07408182206817181, 1.6483752567447546e-308, 1.6483752567447546e-308, 1.6483752567447546e-308, 0.23076923076923078, 0.08333333333333333, 0.15384615384615385, 0.20122484689413825]"
"literal. ""are"" is used to indicate the existence of individuals within the system, not metaphorically.","metaphor. ""nailed"" is not meant to be taken literally, implying confinement or restriction.",0,"[0.2116204312226535, 1.8834843577582417e-308, 1.8834843577582417e-308, 1.8834843577582417e-308, 0.21428571428571427, 0.0, 0.14285714285714285, 0.14492753623188406]"
metaphor. Individuals are trapped or caught within the constraints and injustices of the system.,"metaphor. ""Nailed"" implies being pinned down or trapped, rather than physically nailed.",1,"[0.0757957198250164, 1.8551618224632315e-308, 1.8551618224632315e-308, 1.8551618224632315e-308, 0.15384615384615385, 0.0, 0.07692307692307693, 0.07812500000000001]"
"metaphor. System allows wrongdoing to persist, perpetuates inequality, and shields powerful individuals from accountability.","metaphor. ""Greatest"" is used to convey magnitude of negative impact, not physical size or strength.",1,"[0.07142857142857141, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.07692307692307693, 0.0, 0.07692307692307693, 0.03816793893129772]"
